Bin,Density,Frequency,Min,Max,Fit,sub Dist,Density^2,Fit^2,Normed Fit,Normed Fit^2,Variables,NORM =/=1,Assumed Norm =1,Percent Diff,,,,,Remove Outliers,Bin,Density,Frequency,Min,Max,Fit,sum Dist,Variables,NORM =/=1,Assumed Norm =1,Percent Diff same data,Percent Diff Norm=/=1,Percent Diff Norm=1
5.834206941,0.02580582,2,5.818669272,5.849744611,0.013644557,0.000147896,0.00066594,0.000186174,0.01217906,0.00014833,,,,,,,,,,15.46756217,0,0,15.4520245,15.48309984,0.001944024,3.78E-06,,,,,,
5.865282281,0.01290291,1,5.849744611,5.88081995,0.013502844,3.60E-07,0.000166485,0.000182327,0.012051839,0.000145247,,,,,,,,,,15.49863751,0,0,15.48309984,15.51417518,0.001936186,3.75E-06,,,,,,
5.89635762,0.01290291,1,5.88081995,5.91189529,0.013363287,2.12E-07,0.000166485,0.000178577,0.011926569,0.000142243,,,,,,,,,,15.52971285,0,0,15.51417518,15.54525052,0.001928394,3.72E-06,,,,,,
5.92743296,0,0,5.91189529,5.942970629,0.013225842,0.000174923,0,0.000174923,0.011803209,0.000139316,,,,,,,,,,15.56078819,0,0,15.54525052,15.57632586,0.001920649,3.69E-06,,,,,,
5.958508299,0,0,5.942970629,5.974045969,0.013090468,0.00017136,0,0.00017136,0.011681723,0.000136463,,,,,,,,,,15.59186353,0,0,15.57632586,15.6074012,0.001912951,3.66E-06,,,,,,
5.989583639,0.01290291,1,5.974045969,6.005121308,0.012957125,2.94E-09,0.000166485,0.000167887,0.011562073,0.000133682,,,,,,,,,,15.62293887,0,0,15.6074012,15.63847654,0.001905299,3.63E-06,,,,,,
6.020658978,0.01290291,1,6.005121308,6.036196648,0.012825772,5.95E-09,0.000166485,0.0001645,0.011444223,0.00013097,,,,,,,,,,15.65401421,0,0,15.63847654,15.66955188,0.001897692,3.60E-06,,,,,,
6.051734317,0.01290291,1,6.036196648,6.067271987,0.012696371,4.27E-08,0.000166485,0.000161198,0.011328138,0.000128327,,,,,,,,,,15.68508955,0,0,15.66955188,15.70062722,0.001890131,3.57E-06,,,,,,
6.082809657,0.01290291,1,6.067271987,6.098347327,0.012568885,1.12E-07,0.000166485,0.000157977,0.011213782,0.000125749,,,,,,,,,,15.71616489,0,0,15.70062722,15.73170256,0.001882615,3.54E-06,,,,,,
6.113884996,0.02580582,2,6.098347327,6.129422666,0.012443275,0.000178558,0.00066594,0.000154835,0.011101123,0.000123235,,,,,,,,,,15.74724023,0,0,15.73170256,15.7627779,0.001875144,3.52E-06,,,,,,
6.144960336,0,0,6.129422666,6.160498006,0.012319508,0.00015177,0,0.00015177,0.010990127,0.000120783,,,,,,,,,,15.77831557,0,0,15.7627779,15.79385324,0.001867716,3.49E-06,,,,,,
6.176035675,0,0,6.160498006,6.191573345,0.012197546,0.00014878,0,0.00014878,0.010880763,0.000118391,,,,,,,,,,15.80939091,0,0,15.79385324,15.82492858,0.001860333,3.46E-06,,,,,,
6.207111015,0.01290291,1,6.191573345,6.222648684,0.012077356,6.82E-07,0.000166485,0.000145863,0.010773,0.000116058,,,,,,,,,,15.84046625,0,0,15.82492858,15.85600392,0.001852993,3.43E-06,,,,,,
6.238186354,0.01290291,1,6.222648684,6.253724024,0.011958904,8.91E-07,0.000166485,0.000143015,0.010666805,0.000113781,,,,,,,,,,15.87154159,0,0,15.85600392,15.88707926,0.001845697,3.41E-06,,,,,,
6.269261694,0.01290291,1,6.253724024,6.284799363,0.011842158,1.13E-06,0.000166485,0.000140237,0.010562151,0.000111559,,,,,,,,,,15.90261692,0,0,15.88707926,15.91815459,0.001838443,3.38E-06,,,,,,
6.300337033,0,0,6.284799363,6.315874703,0.011727085,0.000137525,0,0.000137525,0.010459007,0.000109391,,,,,,,,,,15.93369226,0,0,15.91815459,15.94922993,0.001831232,3.35E-06,,,,,,
6.331412373,0,0,6.315874703,6.346950042,0.011613655,0.000134877,0,0.000134877,0.010357345,0.000107275,,,,,,,,,,15.9647676,0,0,15.94922993,15.98030527,0.001824063,3.33E-06,,,,,,
6.362487712,0,0,6.346950042,6.378025382,0.011501836,0.000132292,0,0.000132292,0.010257137,0.000105209,,,,,,,,,,15.99584294,0,0,15.98030527,16.01138061,0.001816936,3.30E-06,,,,,,
6.393563051,0.01290291,1,6.378025382,6.409100721,0.011391599,2.28E-06,0.000166485,0.000129769,0.010158356,0.000103192,,,,,,,,,,16.02691828,0,0,16.01138061,16.04245595,0.001809851,3.28E-06,,,,,,
6.424638391,0,0,6.409100721,6.440176061,0.011282914,0.000127304,0,0.000127304,0.010060975,0.000101223,,,,,,,,,,16.05799362,0,0,16.04245595,16.07353129,0.001802807,3.25E-06,,,,,,
6.45571373,0.02580582,2,6.440176061,6.4712514,0.011175753,0.000214039,0.00066594,0.000124897,0.00996497,9.93E-05,,,,,,,,,,16.08906896,0,0,16.07353129,16.10460663,0.001795804,3.22E-06,,,,,,
6.48678907,0.02580582,2,6.4712514,6.50232674,0.011070088,0.000217142,0.00066594,0.000122547,0.009870313,9.74E-05,,,,,,,,,,16.1201443,0,0,16.10460663,16.13568197,0.001788842,3.20E-06,,,,,,
6.517864409,0,0,6.50232674,6.533402079,0.010965892,0.000120251,0,0.000120251,0.00977698,9.56E-05,,,,,,,,,,16.15121964,0,0,16.13568197,16.16675731,0.001781919,3.18E-06,,,,,,
6.548939749,0,0,6.533402079,6.564477418,0.010863138,0.000118008,0,0.000118008,0.009684947,9.38E-05,,,,,,,,,,16.18229498,0,0,16.16675731,16.19783265,0.001775037,3.15E-06,,,,,,
6.580015088,0.02580582,2,6.564477418,6.595552758,0.010761801,0.000226323,0.00066594,0.000115816,0.009594191,9.20E-05,,,,,,,,,,16.21337032,0,0,16.19783265,16.22890799,0.001768195,3.13E-06,,,,,,
6.611090428,0.01290291,1,6.595552758,6.626628097,0.010661853,5.02E-06,0.000166485,0.000113675,0.009504688,9.03E-05,,,,,,,,,,16.24444566,0,0,16.22890799,16.25998333,0.001761392,3.10E-06,,,,,,
6.642165767,0.02580582,2,6.626628097,6.657703437,0.010563272,0.000232335,0.00066594,0.000111583,0.009416415,8.87E-05,,,,,,,,,,16.275521,0,0,16.25998333,16.29105867,0.001754628,3.08E-06,,,,,,
6.673241107,0.01290291,1,6.657703437,6.688778776,0.010466031,5.94E-06,0.000166485,0.000109538,0.009329351,8.70E-05,,,,,,,,,,16.30659634,0,0,16.29105867,16.32213401,0.001747903,3.06E-06,,,,,,
6.704316446,0,0,6.688778776,6.719854116,0.010370108,0.000107539,0,0.000107539,0.009243473,8.54E-05,,,,,,,,,,16.33767168,0,0,16.32213401,16.35320935,0.001741216,3.03E-06,,,,,,
6.735391785,0.01290291,1,6.719854116,6.750929455,0.010275479,6.90E-06,0.000166485,0.000105585,0.009158761,8.39E-05,,,,,,,,,,16.36874702,0.01290291,1,16.35320935,16.38428469,0.001734568,0.000124732,,,,,,
6.766467125,0,0,6.750929455,6.782004795,0.010182121,0.000103676,0,0.000103676,0.009075194,8.24E-05,,,,,,,,,,16.39982236,0,0,16.38428469,16.41536003,0.001727957,2.99E-06,,,,,,
6.797542464,0.01290291,1,6.782004795,6.813080134,0.010090012,7.91E-06,0.000166485,0.000101808,0.008992751,8.09E-05,,,,,,,,,,16.4308977,0,0,16.41536003,16.44643537,0.001721384,2.96E-06,,,,,,
6.828617804,0.01290291,1,6.813080134,6.844155474,0.00999913,8.43E-06,0.000166485,1.00E-04,0.008911413,7.94E-05,,,,,,,,,,16.46197303,0,0,16.44643537,16.4775107,0.001714849,2.94E-06,,,,,,
6.859693143,0,0,6.844155474,6.875230813,0.009909454,9.82E-05,0,9.82E-05,0.00883116,7.80E-05,,,,,,,,,,16.49304837,0,0,16.4775107,16.50858604,0.00170835,2.92E-06,,,,,,
6.890768483,0,0,6.875230813,6.906306153,0.009820962,9.65E-05,0,9.65E-05,0.008751973,7.66E-05,,,,,,,,,,16.52412371,0,0,16.50858604,16.53966138,0.001701889,2.90E-06,,,,,,
6.921843822,0.01290291,1,6.906306153,6.937381492,0.009733635,1.00E-05,0.000166485,9.47E-05,0.008673834,7.52E-05,,,,,,,,,,16.55519905,0,0,16.53966138,16.57073672,0.001695463,2.87E-06,,,,,,
6.952919162,0,0,6.937381492,6.968456831,0.009647451,9.31E-05,0,9.31E-05,0.008596725,7.39E-05,,,,,,,,,,16.58627439,0,0,16.57073672,16.60181206,0.001689074,2.85E-06,,,,,,
6.983994501,0.01290291,1,6.968456831,6.999532171,0.009562393,1.12E-05,0.000166485,9.14E-05,0.008520627,7.26E-05,,,,,,,,,,16.61734973,0,0,16.60181206,16.6328874,0.001682721,2.83E-06,,,,,,
7.015069841,0.01290291,1,6.999532171,7.03060751,0.009478439,1.17E-05,0.000166485,8.98E-05,0.008445523,7.13E-05,,,,,,,,,,16.64842507,0,0,16.6328874,16.66396274,0.001676404,2.81E-06,,,,,,
7.04614518,0,0,7.03060751,7.06168285,0.009395572,8.83E-05,0,8.83E-05,0.008371397,7.01E-05,,,,,,,,,,16.67950041,0,0,16.66396274,16.69503808,0.001670122,2.79E-06,,,,,,
7.07722052,0,0,7.06168285,7.092758189,0.009313773,8.67E-05,0,8.67E-05,0.008298232,6.89E-05,,,,,,,,,,16.71057575,0,0,16.69503808,16.72611342,0.001663876,2.77E-06,,,,,,
7.108295859,0,0,7.092758189,7.123833529,0.009233024,8.52E-05,0,8.52E-05,0.008226011,6.77E-05,,,,,,,,,,16.74165109,0,0,16.72611342,16.75718876,0.001657664,2.75E-06,,,,,,
7.139371198,0,0,7.123833529,7.154908868,0.009153308,8.38E-05,0,8.38E-05,0.008154718,6.65E-05,,,,,,,,,,16.77272643,0,0,16.75718876,16.7882641,0.001651487,2.73E-06,,,,,,
7.170446538,0.01290291,1,7.154908868,7.185984208,0.009074606,1.47E-05,0.000166485,8.23E-05,0.008084337,6.54E-05,,,,,,,,,,16.80380177,0,0,16.7882641,16.81933944,0.001645344,2.71E-06,,,,,,
7.201521877,0,0,7.185984208,7.217059547,0.008996903,8.09E-05,0,8.09E-05,0.008014854,6.42E-05,,,,,,,,,,16.83487711,0,0,16.81933944,16.85041478,0.001639235,2.69E-06,,,,,,
7.232597217,0,0,7.217059547,7.248134887,0.008920182,7.96E-05,0,7.96E-05,0.007946253,6.31E-05,,,,,,,,,,16.86595245,0,0,16.85041478,16.88149012,0.001633161,2.67E-06,,,,,,
7.263672556,0.01290291,1,7.248134887,7.279210226,0.008844425,1.65E-05,0.000166485,7.82E-05,0.00787852,6.21E-05,,,,,,,,,,,,,,,,,,,,,,
7.294747896,0,0,7.279210226,7.310285565,0.008769618,7.69E-05,0,7.69E-05,0.00781164,6.10E-05,,,,,,,,,,,,,,,,,,,,,,
7.325823235,0,0,7.310285565,7.341360905,0.008695745,7.56E-05,0,7.56E-05,0.007745599,6.00E-05,,,,,,,,,,,,,,,,,,,,,,
7.356898575,0.01290291,1,7.341360905,7.372436244,0.00862279,1.83E-05,0.000166485,7.44E-05,0.007680383,5.90E-05,,,,,,,,,,,,,,,,,,,,,,
7.387973914,0,0,7.372436244,7.403511584,0.008550739,7.31E-05,0,7.31E-05,0.007615979,5.80E-05,,,,,,,,,,,,,,,,,,,,,,
7.419049254,0.01290291,1,7.403511584,7.434586923,0.008479576,1.96E-05,0.000166485,7.19E-05,0.007552373,5.70E-05,,,,,,,,,,,,,,,,,,,,,,
7.450124593,0,0,7.434586923,7.465662263,0.008409288,7.07E-05,0,7.07E-05,0.007489553,5.61E-05,,,,,,,,,,,,,,,,,,,,,,
7.481199932,0,0,7.465662263,7.496737602,0.008339861,6.96E-05,0,6.96E-05,0.007427505,5.52E-05,,,,,,,,,,,,,,,,,,,,,,
7.512275272,0.01290291,1,7.496737602,7.527812942,0.00827128,2.15E-05,0.000166485,6.84E-05,0.007366217,5.43E-05,,,,,,,,,,,,,,,,,,,,,,
7.543350611,0,0,7.527812942,7.558888281,0.008203532,6.73E-05,0,6.73E-05,0.007305678,5.34E-05,,,,,,,,,,,,,,,,,,,,,,
7.574425951,0,0,7.558888281,7.589963621,0.008136603,6.62E-05,0,6.62E-05,0.007245874,5.25E-05,,,,,,,,,,,,,,,,,,,,,,
7.60550129,0.01290291,1,7.589963621,7.62103896,0.008070482,2.34E-05,0.000166485,6.51E-05,0.007186795,5.17E-05,,,,,,,,,,,,,,,,,,,,,,
7.63657663,0,0,7.62103896,7.652114299,0.008005154,6.41E-05,0,6.41E-05,0.007128428,5.08E-05,,,,,,,,,,,,,,,,,,,,,,
7.667651969,0,0,7.652114299,7.683189639,0.007940607,6.31E-05,0,6.31E-05,0.007070762,5.00E-05,,,,,,,,,,,,,,,,,,,,,,
7.698727309,0.01290291,1,7.683189639,7.714264978,0.00787683,2.53E-05,0.000166485,6.20E-05,0.007013787,4.92E-05,,,,,,,,,,,,,,,,,,,,,,
7.729802648,0,0,7.714264978,7.745340318,0.00781381,6.11E-05,0,6.11E-05,0.006957491,4.84E-05,,,,,,,,,,,,,,,,,,,,,,
7.760877988,0,0,7.745340318,7.776415657,0.007751535,6.01E-05,0,6.01E-05,0.006901863,4.76E-05,,,,,,,,,,,,,,,,,,,,,,
7.791953327,0,0,7.776415657,7.807490997,0.007689994,5.91E-05,0,5.91E-05,0.006846895,4.69E-05,,,,,,,,,,,,,,,,,,,,,,
7.823028666,0,0,7.807490997,7.838566336,0.007629175,5.82E-05,0,5.82E-05,0.006792574,4.61E-05,,,,,,,,,,,,,,,,,,,,,,
7.854104006,0.02580582,2,7.838566336,7.869641676,0.007569067,0.000332579,0.00066594,5.73E-05,0.006738891,4.54E-05,,,,,,,,,,,,,,,,,,,,,,
7.885179345,0.01290291,1,7.869641676,7.900717015,0.00750966,2.91E-05,0.000166485,5.64E-05,0.006685836,4.47E-05,,,,,,,,,,,,,,,,,,,,,,
7.916254685,0,0,7.900717015,7.931792355,0.007450942,5.55E-05,0,5.55E-05,0.0066334,4.40E-05,,,,,,,,,,,,,,,,,,,,,,
7.947330024,0,0,7.931792355,7.962867694,0.007392904,5.47E-05,0,5.47E-05,0.006581572,4.33E-05,,,,,,,,,,,,,,,,,,,,,,
7.978405364,0,0,7.962867694,7.993943033,0.007335534,5.38E-05,0,5.38E-05,0.006530345,4.26E-05,,,,,,,,,,,,,,,,,,,,,,
8.009480703,0,0,7.993943033,8.025018373,0.007278822,5.30E-05,0,5.30E-05,0.006479707,4.20E-05,,,,,,,,,,,,,,,,,,,,,,
8.040556043,0.01290291,1,8.025018373,8.056093712,0.007222759,3.23E-05,0.000166485,5.22E-05,0.006429652,4.13E-05,,,,,,,,,,,,,,,,,,,,,,
8.071631382,0,0,8.056093712,8.087169052,0.007167335,5.14E-05,0,5.14E-05,0.006380169,4.07E-05,,,,,,,,,,,,,,,,,,,,,,
8.102706722,0,0,8.087169052,8.118244391,0.007112541,5.06E-05,0,5.06E-05,0.00633125,4.01E-05,,,,,,,,,,,,,,,,,,,,,,
8.133782061,0,0,8.118244391,8.149319731,0.007058366,4.98E-05,0,4.98E-05,0.006282887,3.95E-05,,,,,,,,,,,,,,,,,,,,,,
8.1648574,0,0,8.149319731,8.18039507,0.007004802,4.91E-05,0,4.91E-05,0.006235072,3.89E-05,,,,,,,,,,,,,,,,,,,,,,
8.19593274,0,0,8.18039507,8.21147041,0.00695184,4.83E-05,0,4.83E-05,0.006187795,3.83E-05,,,,,,,,,,,,,,,,,,,,,,
8.227008079,0,0,8.21147041,8.242545749,0.00689947,4.76E-05,0,4.76E-05,0.00614105,3.77E-05,,,,,,,,,,,,,,,,,,,,,,
8.258083419,0.02580582,2,8.242545749,8.273621089,0.006847685,0.000359411,0.00066594,4.69E-05,0.006094828,3.71E-05,,,,,,,,,,,,,,,,,,,,,,
8.289158758,0.01290291,1,8.273621089,8.304696428,0.006796475,3.73E-05,0.000166485,4.62E-05,0.006049122,3.66E-05,,,,,,,,,,,,,,,,,,,,,,
8.320234098,0.01290291,1,8.304696428,8.335771767,0.006745832,3.79E-05,0.000166485,4.55E-05,0.006003924,3.60E-05,,,,,,,,,,,,,,,,,,,,,,
8.351309437,0,0,8.335771767,8.366847107,0.006695748,4.48E-05,0,4.48E-05,0.005959226,3.55E-05,,,,,,,,,,,,,,,,,,,,,,
8.382384777,0.01290291,1,8.366847107,8.397922446,0.006646214,3.91E-05,0.000166485,4.42E-05,0.005915022,3.50E-05,,,,,,,,,,,,,,,,,,,,,,
8.413460116,0.01290291,1,8.397922446,8.428997786,0.006597223,3.98E-05,0.000166485,4.35E-05,0.005871304,3.45E-05,,,,,,,,,,,,,,,,,,,,,,
8.444535456,0,0,8.428997786,8.460073125,0.006548767,4.29E-05,0,4.29E-05,0.005828065,3.40E-05,,,,,,,,,,,,,,,,,,,,,,
8.475610795,0.02580582,2,8.460073125,8.491148465,0.006500838,0.000372682,0.00066594,4.23E-05,0.005785298,3.35E-05,,,,,,,,,,,,,,,,,,,,,,
8.506686134,0,0,8.491148465,8.522223804,0.006453429,4.16E-05,0,4.16E-05,0.005742996,3.30E-05,,,,,,,,,,,,,,,,,,,,,,
8.537761474,0,0,8.522223804,8.553299144,0.006406532,4.10E-05,0,4.10E-05,0.005701153,3.25E-05,,,,,,,,,,,,,,,,,,,,,,
8.568836813,0.01290291,1,8.553299144,8.584374483,0.00636014,4.28E-05,0.000166485,4.05E-05,0.005659763,3.20E-05,,,,,,,,,,,,,,,,,,,,,,
8.599912153,0,0,8.584374483,8.615449823,0.006314246,3.99E-05,0,3.99E-05,0.005618818,3.16E-05,,,,,,,,,,,,,,,,,,,,,,
8.630987492,0,0,8.615449823,8.646525162,0.006268842,3.93E-05,0,3.93E-05,0.005578312,3.11E-05,,,,,,,,,,,,,,,,,,,,,,
8.662062832,0,0,8.646525162,8.677600501,0.006223923,3.87E-05,0,3.87E-05,0.00553824,3.07E-05,,,,,,,,,,,,,,,,,,,,,,
8.693138171,0,0,8.677600501,8.708675841,0.00617948,3.82E-05,0,3.82E-05,0.005498594,3.02E-05,,,,,,,,,,,,,,,,,,,,,,
8.724213511,0,0,8.708675841,8.73975118,0.006135508,3.76E-05,0,3.76E-05,0.00545937,2.98E-05,,,,,,,,,,,,,,,,,,,,,,
8.75528885,0,0,8.73975118,8.77082652,0.006091999,3.71E-05,0,3.71E-05,0.005420561,2.94E-05,,,,,,,,,,,,,,,,,,,,,,
8.78636419,0,0,8.77082652,8.801901859,0.006048948,3.66E-05,0,3.66E-05,0.005382161,2.90E-05,,,,,,,,,,,,,,,,,,,,,,
8.817439529,0,0,8.801901859,8.832977199,0.006006348,3.61E-05,0,3.61E-05,0.005344164,2.86E-05,,,,,,,,,,,,,,,,,,,,,,
8.848514868,0,0,8.832977199,8.864052538,0.005964193,3.56E-05,0,3.56E-05,0.005306566,2.82E-05,,,,,,,,,,,,,,,,,,,,,,
8.879590208,0.01290291,1,8.864052538,8.895127878,0.005922476,4.87E-05,0.000166485,3.51E-05,0.005269361,2.78E-05,,,,,,,,,,,,,,,,,,,,,,
8.910665547,0,0,8.895127878,8.926203217,0.005881192,3.46E-05,0,3.46E-05,0.005232542,2.74E-05,,,,,,,,,,,,,,,,,,,,,,
8.941740887,0,0,8.926203217,8.957278557,0.005840335,3.41E-05,0,3.41E-05,0.005196106,2.70E-05,,,,,,,,,,,,,,,,,,,,,,
8.972816226,0,0,8.957278557,8.988353896,0.005799898,3.36E-05,0,3.36E-05,0.005160046,2.66E-05,,,,,,,,,,,,,,,,,,,,,,
9.003891566,0,0,8.988353896,9.019429235,0.005759877,3.32E-05,0,3.32E-05,0.005124357,2.63E-05,,,,,,,,,,,,,,,,,,,,,,
9.034966905,0,0,9.019429235,9.050504575,0.005720266,3.27E-05,0,3.27E-05,0.005089035,2.59E-05,,,,,,,,,,,,,,,,,,,,,,
9.066042245,0,0,9.050504575,9.081579914,0.005681058,3.23E-05,0,3.23E-05,0.005054075,2.55E-05,,,,,,,,,,,,,,,,,,,,,,
9.097117584,0,0,9.081579914,9.112655254,0.00564225,3.18E-05,0,3.18E-05,0.005019471,2.52E-05,,,,,,,,,,,,,,,,,,,,,,
9.128192924,0,0,9.112655254,9.143730593,0.005603834,3.14E-05,0,3.14E-05,0.004985219,2.49E-05,,,,,,,,,,,,,,,,,,,,,,
9.159268263,0,0,9.143730593,9.174805933,0.005565807,3.10E-05,0,3.10E-05,0.004951313,2.45E-05,,,,,,,,,,,,,,,,,,,,,,
9.190343602,0,0,9.174805933,9.205881272,0.005528162,3.06E-05,0,3.06E-05,0.004917751,2.42E-05,,,,,,,,,,,,,,,,,,,,,,
9.221418942,0,0,9.205881272,9.236956612,0.005490896,3.01E-05,0,3.01E-05,0.004884526,2.39E-05,,,,,,,,,,,,,,,,,,,,,,
9.252494281,0,0,9.236956612,9.268031951,0.005454002,2.97E-05,0,2.97E-05,0.004851634,2.35E-05,,,,,,,,,,,,,,,,,,,,,,
9.283569621,0,0,9.268031951,9.299107291,0.005417475,2.93E-05,0,2.93E-05,0.004819072,2.32E-05,,,,,,,,,,,,,,,,,,,,,,
9.31464496,0,0,9.299107291,9.33018263,0.005381312,2.90E-05,0,2.90E-05,0.004786834,2.29E-05,,,,,,,,,,,,,,,,,,,,,,
9.3457203,0,0,9.33018263,9.361257969,0.005345508,2.86E-05,0,2.86E-05,0.004754916,2.26E-05,,,,,,,,,,,,,,,,,,,,,,
9.376795639,0,0,9.361257969,9.392333309,0.005310056,2.82E-05,0,2.82E-05,0.004723315,2.23E-05,,,,,,,,,,,,,,,,,,,,,,
9.407870979,0,0,9.392333309,9.423408648,0.005274954,2.78E-05,0,2.78E-05,0.004692026,2.20E-05,,,,,,,,,,,,,,,,,,,,,,
9.438946318,0,0,9.423408648,9.454483988,0.005240196,2.75E-05,0,2.75E-05,0.004661044,2.17E-05,,,,,,,,,,,,,,,,,,,,,,
9.470021658,0,0,9.454483988,9.485559327,0.005205778,2.71E-05,0,2.71E-05,0.004630367,2.14E-05,,,,,,,,,,,,,,,,,,,,,,
9.501096997,0,0,9.485559327,9.516634667,0.005171696,2.67E-05,0,2.67E-05,0.004599989,2.12E-05,,,,,,,,,,,,,,,,,,,,,,
9.532172336,0,0,9.516634667,9.547710006,0.005137945,2.64E-05,0,2.64E-05,0.004569908,2.09E-05,,,,,,,,,,,,,,,,,,,,,,
9.563247676,0,0,9.547710006,9.578785346,0.005104521,2.61E-05,0,2.61E-05,0.004540119,2.06E-05,,,,,,,,,,,,,,,,,,,,,,
9.594323015,0,0,9.578785346,9.609860685,0.00507142,2.57E-05,0,2.57E-05,0.004510618,2.03E-05,,,,,,,,,,,,,,,,,,,,,,
9.625398355,0,0,9.609860685,9.640936025,0.005038638,2.54E-05,0,2.54E-05,0.004481402,2.01E-05,,,,,,,,,,,,,,,,,,,,,,
9.656473694,0,0,9.640936025,9.672011364,0.005006171,2.51E-05,0,2.51E-05,0.004452468,1.98E-05,,,,,,,,,,,,,,,,,,,,,,
9.687549034,0.01290291,1,9.672011364,9.703086703,0.004974014,6.29E-05,0.000166485,2.47E-05,0.004423811,1.96E-05,,,,,,,,,,,,,,,,,,,,,,
9.718624373,0.01290291,1,9.703086703,9.734162043,0.004942164,6.34E-05,0.000166485,2.44E-05,0.004395428,1.93E-05,,,,,,,,,,,,,,,,,,,,,,
9.749699713,0,0,9.734162043,9.765237382,0.004910616,2.41E-05,0,2.41E-05,0.004367316,1.91E-05,,,,,,,,,,,,,,,,,,,,,,
9.780775052,0,0,9.765237382,9.796312722,0.004879368,2.38E-05,0,2.38E-05,0.004339472,1.88E-05,,,,,,,,,,,,,,,,,,,,,,
9.811850392,0,0,9.796312722,9.827388061,0.004848415,2.35E-05,0,2.35E-05,0.004311891,1.86E-05,,,,,,,,,,,,,,,,,,,,,,
9.842925731,0,0,9.827388061,9.858463401,0.004817754,2.32E-05,0,2.32E-05,0.004284571,1.84E-05,,,,,,,,,,,,,,,,,,,,,,
9.87400107,0,0,9.858463401,9.88953874,0.004787381,2.29E-05,0,2.29E-05,0.004257508,1.81E-05,,,,,,,,,,,,,,,,,,,,,,
9.90507641,0,0,9.88953874,9.92061408,0.004757293,2.26E-05,0,2.26E-05,0.004230699,1.79E-05,,,,,,,,,,,,,,,,,,,,,,
9.936151749,0,0,9.92061408,9.951689419,0.004727485,2.23E-05,0,2.23E-05,0.004204141,1.77E-05,,,,,,,,,,,,,,,,,,,,,,
9.967227089,0,0,9.951689419,9.982764759,0.004697955,2.21E-05,0,2.21E-05,0.004177832,1.75E-05,,,,,,,,,,,,,,,,,,,,,,
9.998302428,0,0,9.982764759,10.0138401,0.004668699,2.18E-05,0,2.18E-05,0.004151767,1.72E-05,,,,,,,,,,,,,,,,,,,,,,
10.02937777,0,0,10.0138401,10.04491544,0.004639714,2.15E-05,0,2.15E-05,0.004125943,1.70E-05,,,,,,,,,,,,,,,,,,,,,,
10.06045311,0,0,10.04491544,10.07599078,0.004610996,2.13E-05,0,2.13E-05,0.004100359,1.68E-05,,,,,,,,,,,,,,,,,,,,,,
10.09152845,0,0,10.07599078,10.10706612,0.004582542,2.10E-05,0,2.10E-05,0.004075011,1.66E-05,,,,,,,,,,,,,,,,,,,,,,
10.12260379,0,0,10.10706612,10.13814146,0.00455435,2.07E-05,0,2.07E-05,0.004049895,1.64E-05,,,,,,,,,,,,,,,,,,,,,,
10.15367913,0,0,10.13814146,10.1692168,0.004526415,2.05E-05,0,2.05E-05,0.00402501,1.62E-05,,,,,,,,,,,,,,,,,,,,,,
10.18475447,0,0,10.1692168,10.20029213,0.004498734,2.02E-05,0,2.02E-05,0.004000352,1.60E-05,,,,,,,,,,,,,,,,,,,,,,
10.2158298,0.01290291,1,10.20029213,10.23136747,0.004471306,7.11E-05,0.000166485,2.00E-05,0.003975919,1.58E-05,,,,,,,,,,,,,,,,,,,,,,
10.24690514,0,0,10.23136747,10.26244281,0.004444125,1.98E-05,0,1.98E-05,0.003951708,1.56E-05,,,,,,,,,,,,,,,,,,,,,,
10.27798048,0,0,10.26244281,10.29351815,0.004417191,1.95E-05,0,1.95E-05,0.003927716,1.54E-05,,,,,,,,,,,,,,,,,,,,,,
10.30905582,0,0,10.29351815,10.32459349,0.004390499,1.93E-05,0,1.93E-05,0.003903941,1.52E-05,,,,,,,,,,,,,,,,,,,,,,
10.34013116,0,0,10.32459349,10.35566883,0.004364047,1.90E-05,0,1.90E-05,0.00388038,1.51E-05,,,,,,,,,,,,,,,,,,,,,,
10.3712065,0,0,10.35566883,10.38674417,0.004337832,1.88E-05,0,1.88E-05,0.003857031,1.49E-05,,,,,,,,,,,,,,,,,,,,,,
10.40228184,0,0,10.38674417,10.41781951,0.004311851,1.86E-05,0,1.86E-05,0.003833891,1.47E-05,,,,,,,,,,,,,,,,,,,,,,
10.43335718,0,0,10.41781951,10.44889485,0.004286101,1.84E-05,0,1.84E-05,0.003810957,1.45E-05,,,,,,,,,,,,,,,,,,,,,,
10.46443252,0,0,10.44889485,10.47997019,0.00426058,1.82E-05,0,1.82E-05,0.003788227,1.44E-05,,,,,,,,,,,,,,,,,,,,,,
10.49550786,0.01290291,1,10.47997019,10.51104553,0.004235285,7.51E-05,0.000166485,1.79E-05,0.003765699,1.42E-05,,,,,,,,,,,,,,,,,,,,,,
10.5265832,0,0,10.51104553,10.54212087,0.004210213,1.77E-05,0,1.77E-05,0.00374337,1.40E-05,,,,,,,,,,,,,,,,,,,,,,
10.55765854,0,0,10.54212087,10.57319621,0.004185362,1.75E-05,0,1.75E-05,0.003721239,1.38E-05,,,,,,,,,,,,,,,,,,,,,,
10.58873388,0,0,10.57319621,10.60427155,0.00416073,1.73E-05,0,1.73E-05,0.003699302,1.37E-05,,,,,,,,,,,,,,,,,,,,,,
